Protein_ID,Binding_Affinity,Grid_Center,Grid_Size,Status,Message,Timestamp
OCN00823.1,-5.779,"(-0.475, 2.18, 4.032)","(58.924, 64.545, 82.735)",Success,OK,2026-01-04T03:07:26.582770
OCN00831.1,-5.125,"(-0.234, 2.493, -2.611)","(65.052, 65.886, 81.666)",Success,OK,2026-01-04T03:07:42.486087
OCN00900.1,-5.995,"(-4.137, -16.55, 0.998)","(72.433, 105.917, 75.685)",Success,OK,2026-01-04T03:08:02.554767
OCN00927.1,-6.043,"(-0.339, -0.456, 0.176)","(59.698, 51.176, 69.018)",Success,OK,2026-01-04T03:08:16.246439
OCN00981.1,-6.116,"(12.977, 1.354, 1.369)","(82.497, 64.783, 91.115)",Success,OK,2026-01-04T03:08:35.682251
OCN01016.1,-4.649,"(5.748, -4.224, -1.645)","(105.557, 84.943, 126.0)",Success,OK,2026-01-04T03:08:58.237314
OCN01022.1,-5.677,"(3.684, 3.276, -3.145)","(68.622, 83.937, 85.913)",Success,OK,2026-01-04T03:09:17.058416
OCN01056.1,-5.672,"(0.42, -3.518, 2.302)","(59.825, 60.269, 61.567)",Success,OK,2026-01-04T03:09:31.640429
OCN01232.1,-5.373,"(5.03, -6.471, -6.248)","(60.053, 66.869, 72.747)",Success,OK,2026-01-04T03:09:46.745472
OCN01263.1,-4.248,"(-14.414, 4.36, -12.851)","(95.927, 94.195, 126.0)",Success,OK,2026-01-04T03:10:09.269399
OCN01287.1,-4.648,"(-9.307, -5.82, -16.797)","(76.209, 84.816, 107.373)",Success,OK,2026-01-04T03:10:27.835806
OCN01521.1,-5.175,"(-5.135, 3.622, 1.216)","(70.494, 78.05, 117.146)",Success,OK,2026-01-04T03:10:49.557376
OCN01523.1,-5.367,"(2.153, 0.775, -0.463)","(57.993, 57.785, 59.824)",Success,OK,2026-01-04T03:11:03.328745
OCN01564.1,-5.576,"(-1.83, -0.813, -4.568)","(66.34, 62.652, 65.034)",Success,OK,2026-01-04T03:11:18.428423
OCN01571.1,-5.257,"(-1.305, -4.233, -1.701)","(45.689, 66.425, 63.693)",Success,OK,2026-01-04T03:11:31.821216
OCN01615.1,-5.527,"(1.728, 3.316, 1.072)","(55.645, 63.507, 60.493)",Success,OK,2026-01-04T03:11:45.937784
OCN01650.1,-6.341,"(11.309, 1.731, 11.631)","(93.511, 67.953, 103.175)",Success,OK,2026-01-04T03:12:06.521559
OCN01665.1,-4.9,"(-1.206, 7.742, 23.774)","(51.394, 65.248, 98.226)",Success,OK,2026-01-04T03:12:22.237883
OCN01677.1,-5.794,"(4.02, -0.101, -4.117)","(62.543, 51.248, 88.808)",Success,OK,2026-01-04T03:12:36.994152
OCN01701.1,-4.685,"(-30.315, 5.134, 19.194)","(126.0, 89.85, 116.947)",Success,OK,2026-01-04T03:13:01.670189
OCN01750.1,-5.719,"(-9.764, -4.6, -9.992)","(75.628, 90.296, 100.741)",Success,OK,2026-01-04T03:13:21.850737
OCN01753.1,-5.411,"(-1.23, 6.516, -1.47)","(66.454, 67.578, 73.853)",Success,OK,2026-01-04T03:13:37.739730
OCN01755.1,-4.933,"(2.08, 5.404, 1.296)","(68.014, 61.781, 76.487)",Success,OK,2026-01-04T03:13:53.878070
OCN01763.1,-4.593,"(-5.37, 14.702, -17.965)","(76.131, 82.798, 89.241)",Success,OK,2026-01-04T03:14:10.842347
OCN01797.1,-5.526,"(2.512, 3.293, 6.724)","(65.686, 67.198, 75.374)",Success,OK,2026-01-04T03:14:27.492486
OCN01814.1,-5.714,"(-3.575, -0.161, 0.499)","(60.347, 70.321, 87.208)",Success,OK,2026-01-04T03:14:44.644932
OCN01815.1,-5.127,"(11.113, -6.939, 25.827)","(91.298, 79.446, 126.0)",Success,OK,2026-01-04T03:15:06.832429
OCN01824.1,-5.345,"(-0.903, 5.416, 1.7)","(73.671, 71.05, 70.513)",Success,OK,2026-01-04T03:15:23.743646
OCN01883.1,-5.959,"(-3.692, -9.187, -0.302)","(72.906, 79.838, 71.446)",Success,OK,2026-01-04T03:15:41.506794
OCN01896.1,-5.355,"(3.447, -0.299, -0.333)","(80.367, 63.566, 82.684)",Success,OK,2026-01-04T03:15:59.312446
OCN01955.1,-6.025,"(-0.305, -4.407, 2.858)","(54.146, 63.241, 75.054)",Success,OK,2026-01-04T03:16:14.830549
OCN02005.1,-5.377,"(-5.572, 10.011, -4.838)","(69.303, 84.946, 108.146)",Success,OK,2026-01-04T03:16:34.259192
OCN02061.1,-4.94,"(-7.888, -3.423, -8.394)","(61.749, 54.05, 57.737)",Success,OK,2026-01-04T03:16:47.727460
OCN02086.1,-5.855,"(2.52, -0.591, 3.045)","(53.586, 53.736, 76.016)",Success,OK,2026-01-04T03:17:01.992555
OCN02179.1,-5.342,"(-0.426, -0.188, 6.752)","(48.163, 42.154, 82.966)",Success,OK,2026-01-04T03:17:14.283774
OCN02225.1,-5.231,"(8.25, 15.062, 2.141)","(83.006, 97.107, 75.19)",Success,OK,2026-01-04T03:17:34.911424
OCN02282.1,-5.146,"(2.872, 1.244, 4.878)","(55.118, 61.06, 78.575)",Success,OK,2026-01-04T03:17:50.097426
OCN02357.1,-5.498,"(-3.734, 0.123, -5.12)","(75.938, 86.531, 90.903)",Success,OK,2026-01-04T03:18:09.923414
OCN02511.1,-4.901,"(-1.993, 7.888, 5.53)","(60.52, 112.8, 126.0)",Success,OK,2026-01-04T03:18:31.364118
OCN02536.1,-5.71,"(-0.577, 0.29, 3.582)","(64.43, 61.577, 57.588)",Success,OK,2026-01-04T03:18:45.626105
OCN02555.1,-5.721,"(-3.46, -0.622, -0.292)","(52.259, 48.088, 53.267)",Success,OK,2026-01-04T03:18:58.174943
OCN02569.1,-6.324,"(1.056, 0.973, -1.899)","(56.213, 75.645, 73.975)",Success,OK,2026-01-04T03:19:14.599856
OCN02650.1,-5.406,"(1.338, 0.436, -5.711)","(70.866, 65.248, 75.577)",Success,OK,2026-01-04T03:19:31.807686
OCN02664.1,-4.983,"(-0.64, 0.255, 4.254)","(60.2, 63.565, 73.82)",Success,OK,2026-01-04T03:19:47.304483
OCN02706.1,-5.4,"(-1.918, -8.283, -7.05)","(54.805, 80.146, 87.39)",Success,OK,2026-01-04T03:20:05.150121
OCN02754.1,-5.513,"(-3.632, 1.828, -0.414)","(74.052, 58.019, 66.273)",Success,OK,2026-01-04T03:20:19.994083
OCN02756.1,-6.418,"(-20.355, -11.538, -4.515)","(102.841, 75.798, 62.161)",Success,OK,2026-01-04T03:20:37.932122
OCN02786.1,-6.015,"(-2.383, 0.988, -4.29)","(66.89, 64.618, 79.062)",Success,OK,2026-01-04T03:20:55.630880
OCN02853.1,-5.254,"(3.753, -7.04, -2.094)","(62.448, 64.725, 105.132)",Success,OK,2026-01-04T03:21:11.632468
OCN02877.1,-5.432,"(0.072, -1.485, -2.08)","(58.457, 54.915, 65.762)",Success,OK,2026-01-04T03:21:25.663130
OCN03047.1,-4.827,"(-0.183, -1.781, -21.966)","(58.625, 67.782, 117.726)",Success,OK,2026-01-04T03:21:44.643944
OCN03147.1,-4.253,"(-15.34, 1.634, 11.237)","(107.96, 54.153, 126.0)",Success,OK,2026-01-04T03:22:02.459032
OCN03175.1,-5.842,"(0.446, -2.749, -2.012)","(53.743, 59.156, 75.8)",Success,OK,2026-01-04T03:22:16.679674
OCN03209.1,-5.768,"(-0.503, -2.727, -1.87)","(66.521, 58.613, 52.626)",Success,OK,2026-01-04T03:22:30.603706
OCN03326.1,-5.082,"(-5.918, -9.52, -1.991)","(77.159, 69.362, 99.146)",Success,OK,2026-01-04T03:22:47.221733
OCN03341.1,-5.133,"(-2.829, -13.157, -6.407)","(73.591, 88.259, 124.631)",Success,OK,2026-01-04T03:23:08.361783
OCN03352.1,-4.664,"(-9.909, -21.271, 3.088)","(103.563, 98.632, 101.287)",Success,OK,2026-01-04T03:23:32.554232
OCN03359.1,-4.718,"(-4.508, -3.399, 1.076)","(79.147, 73.23, 85.002)",Success,OK,2026-01-04T03:23:51.226891
OCN03384.1,-5.216,"(-1.169, -1.529, -3.019)","(49.607, 55.274, 73.378)",Success,OK,2026-01-04T03:24:05.229139
OCN03401.1,-5.09,"(-0.33, 2.909, -0.801)","(54.722, 61.837, 65.807)",Success,OK,2026-01-04T03:24:19.368575
OCN03434.1,-5.635,"(-7.493, 7.387, -4.116)","(77.087, 89.183, 105.457)",Success,OK,2026-01-04T03:24:39.637468
OWY78990.1,-5.925,"(-7.83, 1.868, 11.952)","(88.85, 70.756, 110.452)",Success,OK,2026-01-04T03:24:59.491747
OWY79155.1,-5.823,"(1.604, -2.173, 0.393)","(59.749, 59.337, 57.585)",Success,OK,2026-01-04T03:25:13.267772
OWY79366.1,-4.661,"(-5.304, -11.56, -5.682)","(79.354, 99.438, 69.076)",Success,OK,2026-01-04T03:25:31.013375
OWY79379.1,-4.359,"(-1.988, -2.133, -14.524)","(57.199, 86.399, 125.684)",Success,OK,2026-01-04T03:25:47.977422
OWY79526.1,-6.012,"(0.546, -4.233, -19.606)","(63.077, 66.271, 95.935)",Success,OK,2026-01-04T03:26:04.951511
OWY79638.1,-4.644,"(4.114, -17.455, -12.598)","(70.271, 85.792, 124.63)",Success,OK,2026-01-04T03:26:24.838696
OWY79646.1,-5.838,"(-2.893, -1.226, 0.628)","(66.215, 63.537, 78.261)",Success,OK,2026-01-04T03:26:42.399285
OWY79751.1,-5.64,"(-9.567, -4.043, -0.776)","(80.627, 61.333, 69.974)",Success,OK,2026-01-04T03:26:59.672769
OWY79834.1,-6.158,"(9.399, -14.145, 1.932)","(75.655, 84.551, 74.546)",Success,OK,2026-01-04T03:27:17.305369
OWY79838.1,-5.094,"(0.197, -0.691, -1.453)","(58.645, 49.452, 54.641)",Success,OK,2026-01-04T03:27:30.009095
OWY79855.1,-4.408,"(-3.731, 6.194, 13.57)","(56.218, 50.737, 80.396)",Success,OK,2026-01-04T03:27:43.970590
OWY79860.1,-6.016,"(-3.772, -2.444, 0.397)","(71.734, 86.053, 83.085)",Success,OK,2026-01-04T03:28:03.511745
OWY79896.1,-5.267,"(-11.52, 13.591, 5.506)","(73.41, 85.066, 97.426)",Success,OK,2026-01-04T03:28:22.192077
OWY79935.1,-5.88,"(-0.49, -3.49, 7.155)","(61.84, 77.811, 126.0)",Success,OK,2026-01-04T03:28:42.037628
OWY80020.1,-5.518,"(0.595, 0.348, -0.068)","(59.603, 55.989, 61.238)",Success,OK,2026-01-04T03:28:55.933202
OWY80090.1,-5.415,"(7.994, -4.198, -3.142)","(89.19, 79.177, 97.803)",Success,OK,2026-01-04T03:29:16.545387
OWY80179.1,-6.198,"(0.171, 1.236, -2.53)","(60.65, 67.929, 69.739)",Success,OK,2026-01-04T03:29:32.962863
OWY80283.1,-4.909,"(1.577, 1.133, -1.206)","(71.452, 65.743, 105.259)",Success,OK,2026-01-04T03:29:49.706250
OWY80307.1,-5.904,"(2.818, 0.618, -1.204)","(54.175, 76.917, 100.911)",Success,OK,2026-01-04T03:30:06.430877
OWY80485.1,-5.915,"(0.303, 3.232, 5.056)","(71.587, 65.684, 84.698)",Success,OK,2026-01-04T03:30:24.146185
OWY80489.1,-6.942,"(-4.568, -0.348, -3.505)","(57.22, 57.709, 63.423)",Success,OK,2026-01-04T03:30:37.977174
OWY80670.1,-6.552,"(1.965, 1.059, -3.291)","(55.376, 50.732, 62.177)",Success,OK,2026-01-04T03:30:50.954557
OWY80679.1,-4.83,"(19.746, -6.489, -0.362)","(100.52, 90.681, 103.566)",Success,OK,2026-01-04T03:31:14.898687
OWY80722.1,-5.748,"(0.056, -0.489, 0.754)","(55.629, 61.521, 63.178)",Success,OK,2026-01-04T03:31:28.854033
OWY80743.1,-6.787,"(-3.389, 0.056, 1.225)","(67.288, 51.559, 62.55)",Success,OK,2026-01-04T03:31:43.088396
OWY80791.1,-5.437,"(7.629, -0.444, -10.008)","(98.042, 57.101, 90.902)",Success,OK,2026-01-04T03:32:01.711956
OWY80804.1,-5.495,"(-3.7, 14.54, -6.581)","(68.031, 80.177, 81.022)",Success,OK,2026-01-04T03:32:18.556286
OWY80813.1,-5.955,"(2.207, -1.174, 8.439)","(68.371, 64.704, 84.572)",Success,OK,2026-01-04T03:32:35.403920
OWY80842.1,-4.655,"(17.611, -7.562, 5.024)","(108.079, 91.415, 101.939)",Success,OK,2026-01-04T03:32:59.390003
OWY80894.1,-5.232,"(1.325, 0.929, -1.652)","(50.925, 55.094, 60.578)",Success,OK,2026-01-04T03:33:12.146703
OWY80987.1,-6.012,"(1.687, -1.575, -12.771)","(55.902, 52.591, 80.548)",Success,OK,2026-01-04T03:33:26.674607
OWY81007.1,-5.476,"(1.662, -11.791, -5.365)","(61.074, 88.278, 71.436)",Success,OK,2026-01-04T03:33:43.267973
OWY81115.1,-6.004,"(-0.316, 1.085, -2.056)","(50.882, 59.001, 71.332)",Success,OK,2026-01-04T03:33:57.622101
OWY81185.1,-5.95,"(0.757, -2.049, 0.665)","(61.227, 60.759, 72.156)",Success,OK,2026-01-04T03:34:13.572597
OWY81206.1,-5.648,"(1.545, -2.794, -7.542)","(64.681, 48.048, 66.88)",Success,OK,2026-01-04T03:34:26.428700
OWY81254.1,-4.449,"(-0.738, 6.823, -7.3)","(108.164, 81.824, 79.101)",Success,OK,2026-01-04T03:34:44.232866
OWY81276.1,-5.835,"(8.889, -3.243, -2.079)","(68.697, 58.968, 74.695)",Success,OK,2026-01-04T03:34:59.906074
OWY81299.1,-6.42,"(5.317, -4.584, -3.139)","(72.4, 61.052, 66.134)",Success,OK,2026-01-04T03:35:15.896787
OWY81387.1,-4.846,"(3.529, 6.538, 4.927)","(97.529, 62.226, 55.83)",Success,OK,2026-01-04T03:35:30.957079
OWY81390.1,-4.963,"(2.099, -2.578, -4.807)","(72.216, 76.542, 99.533)",Success,OK,2026-01-04T03:35:48.634888
OWY81438.1,-5.201,"(5.089, -0.556, -3.672)","(74.092, 67.423, 71.646)",Success,OK,2026-01-04T03:36:04.439955
OWY81523.1,-5.435,"(6.553, -6.939, 6.553)","(61.136, 52.59, 83.362)",Success,OK,2026-01-04T03:36:19.535745
OWY81561.1,-4.662,"(-6.63, -2.486, -17.883)","(58.979, 60.302, 85.247)",Success,OK,2026-01-04T03:36:35.059214
OWY81581.1,-6.324,"(-0.038, -3.552, 15.424)","(63.568, 61.119, 93.616)",Success,OK,2026-01-04T03:36:51.328628
OWY81725.1,-5.071,"(-0.721, 5.302, 5.382)","(55.316, 61.864, 85.6)",Success,OK,2026-01-04T03:37:06.060412
OWY81762.1,-4.215,"(9.677, 16.075, 16.898)","(68.465, 86.533, 85.131)",Success,OK,2026-01-04T03:37:21.589193
OWY81802.1,-5.105,"(-5.058, -2.347, 7.275)","(64.995, 65.018, 126.0)",Success,OK,2026-01-04T03:37:39.636600
OWY81834.1,-5.338,"(8.952, -7.74, 7.244)","(66.779, 51.52, 73.22)",Success,OK,2026-01-04T03:37:54.531212
OWY81923.1,-5.599,"(4.977, 10.543, 0.395)","(51.888, 76.488, 76.536)",Success,OK,2026-01-04T03:38:09.663631
OWY82059.1,-4.585,"(-8.502, -2.267, 0.971)","(106.777, 86.774, 71.226)",Success,OK,2026-01-04T03:38:29.503818
OWY82200.1,-5.042,"(3.801, 4.981, 8.335)","(66.176, 58.889, 73.154)",Success,OK,2026-01-04T03:38:44.126832
OWY82289.1,-5.508,"(-0.763, 5.478, 2.992)","(58.246, 63.099, 87.146)",Success,OK,2026-01-04T03:38:59.342208
OWY82345.1,-5.862,"(-2.841, -0.275, 2.728)","(89.779, 51.751, 62.168)",Success,OK,2026-01-04T03:39:13.775349
OWY82412.1,-5.292,"(-4.381, 1.431, 6.797)","(73.888, 73.767, 88.406)",Success,OK,2026-01-04T03:39:31.214431
OWY82414.1,-5.934,"(10.145, 8.482, -5.364)","(77.369, 80.74, 65.917)",Success,OK,2026-01-04T03:39:48.323836
OWY83053.1,-6.683,"(0.418, -1.576, -9.538)","(65.692, 58.13, 70.3)",Success,OK,2026-01-04T03:40:03.912088
OWY83065.1,-5.817,"(2.157, -0.232, 2.995)","(65.942, 56.815, 64.167)",Success,OK,2026-01-04T03:40:19.150207
OWY83068.1,-5.06,"(-3.708, 1.436, -3.396)","(50.584, 58.708, 55.057)",Success,OK,2026-01-04T03:40:33.015352
OWY83153.1,-6.318,"(-14.521, 11.31, -6.643)","(79.021, 65.02, 63.531)",Success,OK,2026-01-04T03:40:48.165918
OWY83378.1,-4.582,"(-6.941, -31.107, 1.989)","(83.634, 116.931, 74.431)",Success,OK,2026-01-04T03:41:07.155233
OWY83434.1,-4.584,"(2.396, 6.117, 13.307)","(50.363, 59.135, 82.11)",Success,OK,2026-01-04T03:41:21.775682
OWY83529.1,-5.504,"(-3.344, -19.698, -1.334)","(53.754, 90.53, 69.724)",Success,OK,2026-01-04T03:41:37.430496
OWY83761.1,-5.158,"(4.986, -10.694, -7.17)","(88.011, 64.302, 71.451)",Success,OK,2026-01-04T03:41:53.499436
OWY83844.1,-4.614,"(8.372, 12.36, -1.886)","(62.773, 93.644, 113.739)",Success,OK,2026-01-04T03:42:11.310674
PCL89197.1,-5.843,"(0.039, -12.404, -10.449)","(48.71, 83.748, 83.948)",Success,OK,2026-01-04T03:42:26.998601
PCL89218.1,-4.99,"(0.767, -1.557, 0.485)","(51.545, 52.045, 68.878)",Success,OK,2026-01-04T03:42:40.318234
PCL89228.1,-5.277,"(0.845, -1.385, -2.62)","(52.578, 57.138, 57.432)",Success,OK,2026-01-04T03:42:53.707037
PCL89424.1,-4.937,"(-0.604, 1.525, 2.012)","(86.006, 61.968, 69.155)",Success,OK,2026-01-04T03:43:09.324000
PCL89431.1,-5.92,"(2.181, -1.627, -2.88)","(61.121, 72.191, 75.589)",Success,OK,2026-01-04T03:43:25.001623
PCL89434.1,-5.135,"(0.839, -3.08, -0.856)","(51.935, 65.605, 75.464)",Success,OK,2026-01-04T03:43:40.248129
PCL89467.1,-5.036,"(0.29, -7.906, -2.743)","(78.268, 80.317, 69.604)",Success,OK,2026-01-04T03:43:56.768248
PCL89707.1,-5.023,"(4.296, 7.161, 0.816)","(58.728, 76.776, 81.033)",Success,OK,2026-01-04T03:44:11.730805
PCL89754.1,-5.231,"(-1.432, 0.835, -6.966)","(71.628, 66.455, 92.413)",Success,OK,2026-01-04T03:44:29.242783
PCL90106.1,-5.199,"(-1.118, 0.918, 4.568)","(52.291, 58.603, 83.758)",Success,OK,2026-01-04T03:44:43.410220
PCL90240.1,-6.342,"(0.659, 6.337, 3.05)","(60.43, 108.033, 64.093)",Success,OK,2026-01-04T03:45:00.648734
PCL90287.1,-6.085,"(7.147, -1.586, 3.253)","(72.89, 59.861, 76.974)",Success,OK,2026-01-04T03:45:16.771358
PCL90300.1,-7.147,"(1.742, 2.931, -0.23)","(61.596, 56.319, 72.01)",Success,OK,2026-01-04T03:45:31.642067
PCL90367.1,-5.324,"(6.67, -3.664, 23.966)","(71.677, 73.642, 116.969)",Success,OK,2026-01-04T03:45:51.243631
PCL90549.1,-6.108,"(-0.186, 3.848, 0.862)","(58.324, 79.641, 56.761)",Success,OK,2026-01-04T03:46:06.636010
PCL90631.1,-6.102,"(0.989, -2.001, 3.628)","(69.39, 66.373, 83.261)",Success,OK,2026-01-04T03:46:24.992732
PCL90649.1,-6.003,"(-0.846, -4.118, 5.552)","(70.701, 62.779, 71.556)",Success,OK,2026-01-04T03:46:42.451262
PCL90899.1,-6.68,"(-2.753, 4.04, 0.009)","(72.865, 74.773, 74.132)",Success,OK,2026-01-04T03:47:00.810354
PCL90985.1,-6.12,"(1.637, 0.431, 4.423)","(67.839, 71.883, 71.312)",Success,OK,2026-01-04T03:47:18.718075
PCL91123.1,-5.074,"(-1.555, -5.94, -9.001)","(44.503, 62.256, 73.061)",Success,OK,2026-01-04T03:47:31.641305
PCL91398.1,-5.971,"(-0.806, 3.393, -0.186)","(66.06, 57.291, 75.922)",Success,OK,2026-01-04T03:47:47.908098
PCL91486.1,-5.889,"(1.113, -7.146, -0.308)","(54.172, 69.283, 62.452)",Success,OK,2026-01-04T03:48:02.649247
PCL91667.1,-6.189,"(-12.876, -2.493, 19.307)","(86.126, 66.344, 109.682)",Success,OK,2026-01-04T03:48:23.559871
PCL91669.1,-5.589,"(-2.81, 0.669, 0.51)","(63.178, 68.654, 67.581)",Success,OK,2026-01-04T03:48:39.262608
PCL91864.1,-4.998,"(2.471, -9.758, 0.082)","(115.488, 87.995, 67.759)",Success,OK,2026-01-04T03:49:00.505928
PCL91893.1,-5.888,"(-4.55, -9.567, -14.42)","(68.557, 83.848, 91.822)",Success,OK,2026-01-04T03:49:20.560821
PCL91974.1,-5.841,"(3.745, -1.875, 0.687)","(50.916, 48.887, 65.057)",Success,OK,2026-01-04T03:49:33.780352
PCL92021.1,-6.22,"(2.765, 0.052, 3.409)","(56.918, 60.436, 69.717)",Success,OK,2026-01-04T03:49:48.482621
PCL92069.1,-5.483,"(-12.846, 1.213, -17.546)","(74.044, 62.136, 104.65)",Success,OK,2026-01-04T03:50:05.919132
PCL92089.1,-5.144,"(-0.123, -0.565, 0.065)","(54.941, 48.605, 57.75)",Success,OK,2026-01-04T03:50:18.013221
PCL92254.1,-6.371,"(8.692, 4.701, -3.361)","(81.11, 62.358, 72.634)",Success,OK,2026-01-04T03:50:33.701784
PCL92459.1,-5.652,"(-3.726, 1.684, -2.034)","(63.438, 55.35, 52.758)",Success,OK,2026-01-04T03:50:47.103569
PCL92703.1,-4.728,"(-9.238, -9.107, -15.623)","(63.664, 66.296, 100.924)",Success,OK,2026-01-04T03:51:02.876814
PCL93707.1,-5.604,"(-16.428, 7.622, 4.476)","(84.654, 88.315, 77.437)",Success,OK,2026-01-04T03:51:23.057461
PCL93719.1,-5.651,"(4.1, -5.107, 2.841)","(70.957, 73.91, 70.359)",Success,OK,2026-01-04T03:51:40.587531
PCL93904.1,-5.156,"(0.475, -1.015, -1.921)","(50.563, 52.05, 44.088)",Success,OK,2026-01-04T03:51:52.399967
PCL93974.1,-4.769,"(-2.349, -5.529, -5.4)","(104.666, 86.578, 84.641)",Success,OK,2026-01-04T03:52:11.435207
PCL94078.1,-5.894,"(-0.601, -0.844, -0.726)","(64.879, 64.342, 72.578)",Success,OK,2026-01-04T03:52:27.480390
PCL94148.1,-4.681,"(-4.227, -2.844, -5.908)","(91.356, 54.05, 69.981)",Success,OK,2026-01-04T03:52:42.602941
PCL94228.1,-5.396,"(-1.189, -4.146, -1.47)","(63.778, 71.458, 67.039)",Success,OK,2026-01-04T03:52:59.022021
PCL94754.1,-6.612,"(5.188, -0.457, 3.896)","(74.828, 66.996, 84.208)",Success,OK,2026-01-04T03:53:16.802646
PCL94797.1,-5.082,"(-4.028, -3.549, -3.763)","(75.748, 115.201, 67.264)",Success,OK,2026-01-04T03:53:34.526548
PCL94858.1,-5.121,"(-3.738, 3.84, 1.024)","(68.577, 82.261, 105.867)",Success,OK,2026-01-04T03:53:54.275904
PXZ45643.1,-5.669,"(10.555, 12.115, 8.351)","(72.371, 80.196, 86.811)",Success,OK,2026-01-04T03:54:12.513376
PXZ45684.1,-4.848,"(-8.909, -0.6, 4.384)","(110.904, 83.13, 73.457)",Success,OK,2026-01-04T03:54:30.752276
PXZ45747.1,-6.713,"(6.95, 2.559, 6.213)","(74.632, 74.103, 71.103)",Success,OK,2026-01-04T03:54:49.091481
PXZ46872.1,-7.677,"(0.796, 1.109, -2.065)","(53.013, 58.424, 73.371)",Success,OK,2026-01-04T03:55:03.447670
PXZ46875.1,-5.263,"(-1.256, 1.557, 1.824)","(42.173, 44.859, 50.882)",Success,OK,2026-01-04T03:55:14.438874
PXZ47048.1,-5.751,"(-5.684, -22.668, 10.862)","(71.473, 109.875, 77.8)",Success,OK,2026-01-04T03:55:34.663965
PXZ47087.1,-5.405,"(-9.773, -4.514, -0.918)","(78.198, 105.831, 86.668)",Success,OK,2026-01-04T03:55:53.522914
PXZ48165.1,-5.554,"(2.01, 0.289, 3.686)","(54.446, 65.302, 81.456)",Success,OK,2026-01-04T03:56:08.773298
PXZ49090.1,-5.665,"(-0.929, 0.289, -1.057)","(59.444, 58.598, 52.128)",Success,OK,2026-01-04T03:56:21.958857
PXZ49282.1,-5.471,"(-11.402, -4.941, -4.19)","(78.614, 66.557, 68.76)",Success,OK,2026-01-04T03:56:37.352680
PXZ50300.1,-5.519,"(-2.482, 4.516, 5.699)","(79.903, 76.229, 80.999)",Success,OK,2026-01-04T03:56:56.317954
PXZ50400.1,-4.817,"(8.57, 5.522, 21.038)","(63.604, 58.766, 96.044)",Success,OK,2026-01-04T03:57:11.234752
PXZ51770.1,-4.777,"(18.177, 9.225, -8.768)","(76.088, 67.215, 65.636)",Success,OK,2026-01-04T03:57:26.198502
PXZ52434.1,-5.579,"(3.874, -2.544, -10.759)","(66.694, 65.205, 84.319)",Success,OK,2026-01-04T03:57:43.583440
PXZ53140.1,-6.207,"(-2.258, -1.979, 0.005)","(62.756, 69.164, 77.67)",Success,OK,2026-01-04T03:58:00.685919
PXZ53440.1,-5.031,"(2.369, -9.616, 3.811)","(79.849, 82.745, 60.334)",Success,OK,2026-01-04T03:58:16.781166
PXZ54290.1,-6.118,"(-0.454, -1.006, 5.102)","(56.533, 61.536, 105.371)",Success,OK,2026-01-04T03:58:33.791992
QBR69942.1,-5.513,"(-5.968, 11.39, -1.596)","(74.118, 83.516, 70.784)",Success,OK,2026-01-04T03:58:52.805736
QBR70028.1,-4.862,"(0.88, -2.107, 0.883)","(60.984, 63.436, 79.875)",Success,OK,2026-01-04T03:59:08.067638
QBR70065.1,-5.883,"(0.864, -3.099, -6.048)","(68.127, 65.311, 85.774)",Success,OK,2026-01-04T03:59:25.422049
QBR70094.1,-5.185,"(-15.196, 7.209, 3.489)","(90.312, 66.204, 69.948)",Success,OK,2026-01-04T03:59:42.111698
QBR70167.1,-5.829,"(0.995, 3.79, 1.181)","(57.375, 64.489, 66.25)",Success,OK,2026-01-04T03:59:56.924518
QBR70462.1,-5.245,"(-4.221, -1.707, -1.707)","(69.506, 55.345, 63.98)",Success,OK,2026-01-04T04:00:11.713342
QBR70499.1,-5.868,"(-8.233, 1.46, -3.012)","(70.538, 70.842, 82.592)",Success,OK,2026-01-04T04:00:29.091021
QBR70667.1,-6.033,"(-0.496, -8.216, -9.079)","(75.066, 83.416, 94.332)",Success,OK,2026-01-04T04:00:49.467095
QBR70684.1,-5.28,"(-1.749, -5.229, -16.519)","(71.716, 119.342, 126.0)",Success,OK,2026-01-04T04:01:09.839934
QBR70765.1,-4.668,"(-3.047, -1.16, 6.969)","(97.23, 96.997, 81.977)",Success,OK,2026-01-04T04:01:29.065887
QBR70792.1,-5.232,"(0.272, 9.466, 0.723)","(62.849, 76.464, 91.507)",Success,OK,2026-01-04T04:01:46.350321
QBR70836.1,-6.043,"(17.469, 0.163, 9.666)","(93.856, 63.93, 86.039)",Success,OK,2026-01-04T04:02:05.480433
QBR70945.1,-4.88,"(4.034, 1.63, 23.095)","(50.563, 50.816, 94.624)",Success,OK,2026-01-04T04:02:19.898429
QBR70991.1,-4.872,"(-8.798, -2.353, -2.052)","(76.294, 79.45, 63.112)",Success,OK,2026-01-04T04:02:35.069516
QBR71094.1,-4.247,"(11.079, -12.265, 3.973)","(68.597, 68.459, 62.495)",Success,OK,2026-01-04T04:02:49.900580
QBR71191.1,-5.166,"(-1.286, 4.012, 26.377)","(77.225, 72.359, 126.0)",Success,OK,2026-01-04T04:03:10.925046
QBR71403.1,-5.223,"(0.941, -0.331, 0.121)","(62.864, 70.335, 72.124)",Success,OK,2026-01-04T04:03:27.104637
QBR71443.1,-5.099,"(-14.428, -3.274, -13.47)","(85.422, 74.399, 85.537)",Success,OK,2026-01-04T04:03:44.987847
